concept:name,german speaking,yearsOfEducation,age,gender,citizen,protected,married,@@case_index,activity,resource,time,@@index
1008,true,10,36,true,true,false,false,12,Pay Rent,Tenant,2015-01-13T07:59:21+00:00,112
1008,true,10,36,true,true,false,false,12,Tenant Cancels Appartment,Tenant,2015-01-14T06:13:06+00:00,113
1009,true,7,58,true,false,false,true,13,Apply for Viewing Appointment,Real Estate Agent 2,2015-01-05T00:00:24+00:00,114
1009,true,7,58,true,false,false,true,13,Set Appointment,Real Estate Agent 1,2015-01-05T22:13:25+00:00,115
1009,true,7,58,true,false,false,true,13,View The Property,Real Estate Agent 4,2015-01-06T20:26:24+00:00,116
1009,true,7,58,true,false,false,true,13,Hand In The Paperwork,Real Estate Agent 2,2015-01-07T18:39:08+00:00,117
1009,true,7,58,true,false,false,true,13,Check Paperwork,Lawyer 1,2015-01-08T08:32:44+00:00,118
1009,true,7,58,true,false,false,true,13,Screen Prospective Tenant,Real Estate Agent 4,2015-01-08T16:52:10+00:00,119
1009,true,7,58,true,false,false,true,13,Sign Contract,Real Estate Agent 1,2015-01-09T15:05:31+00:00,120
1009,true,7,58,true,false,false,true,13,Move In,Landlord 1,2015-01-10T13:18:59+00:00,121
1009,true,7,58,true,false,false,true,13,Pay Rent,Tenant,2015-01-11T11:32:31+00:00,122
1009,true,7,58,true,false,false,true,13,Pay Rent,Tenant,2015-01-12T09:46:09+00:00,123
1009,true,7,58,true,false,false,true,13,Pay Rent,Tenant,2015-01-13T07:59:58+00:00,124
1009,true,7,58,true,false,false,true,13,Tenant Cancels Appartment,Tenant,2015-01-14T06:13:49+00:00,125
101,false,10,44,true,true,false,true,14,Apply for Viewing Appointment,Hotline,2015-01-05T00:01:11+00:00,126
101,false,10,44,true,true,false,true,14,Set Appointment,Real Estate Agent 5,2015-01-05T22:13:33+00:00,127
101,false,10,44,true,true,false,true,14,View The Property,Real Estate Agent 1,2015-01-06T20:28:20+00:00,128
101,false,10,44,true,true,false,true,14,Hand In The Paperwork,Real Estate Agent 4,2015-01-07T18:40:25+00:00,129
101,false,10,44,true,true,false,true,14,Check Paperwork,Lawyer 3,2015-01-08T08:34:13+00:00,130
101,false,10,44,true,true,false,true,14,Screen Prospective Tenant,Real Estate Agent 5,2015-01-08T16:54:36+00:00,131
101,false,10,44,true,true,false,true,14,Sign Contract,Real Estate Agent 5,2015-01-09T15:08:36+00:00,132
101,false,10,44,true,true,false,true,14,Move In,Landlord 3,2015-01-10T13:22:54+00:00,133
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-11T11:36:51+00:00,134
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-12T09:50:10+00:00,135
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-13T08:03:24+00:00,136
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-14T06:17:17+00:00,137
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-15T04:31:09+00:00,138
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-16T02:44:59+00:00,139
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-17T00:58:48+00:00,140
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-17T23:11:27+00:00,141
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-18T21:26:28+00:00,142
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-19T19:40:06+00:00,143
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-20T17:53:31+00:00,144
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-21T16:06:48+00:00,145
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-22T14:19:42+00:00,146
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-23T12:33:58+00:00,147
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-24T10:48:25+00:00,148
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-25T09:02:47+00:00,149
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-26T07:17:43+00:00,150
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-27T05:31:03+00:00,151
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-28T03:43:59+00:00,152
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-29T01:57:23+00:00,153
101,false,10,44,true,true,false,true,14,Pay Rent,Tenant,2015-01-30T00:09:57+00:00,154
101,false,10,44,true,true,false,true,14,Tenant Cancels Appartment,Tenant,2015-01-30T22:23:24+00:00,155
1010,true,2,55,true,true,false,true,15,Apply for Viewing Appointment,Hotline,2015-01-05T00:01:27+00:00,156
1010,true,2,55,true,true,false,true,15,Set Appointment,Real Estate Agent 1,2015-01-05T22:15:54+00:00,157
1010,true,2,55,true,true,false,true,15,View The Property,Real Estate Agent 1,2015-01-06T20:29:08+00:00,158
1010,true,2,55,true,true,false,true,15,Hand In The Paperwork,Real Estate Agent 2,2015-01-07T18:42:34+00:00,159
1010,true,2,55,true,true,false,true,15,Check Paperwork,Lawyer 2,2015-01-08T08:35:38+00:00,160
1010,true,2,55,true,true,false,true,15,Screen Prospective Tenant,Real Estate Agent 4,2015-01-08T16:55:04+00:00,161
1010,true,2,55,true,true,false,true,15,Reject Prospective Tenant,Real Estate Agent 1,2015-01-09T15:08:38+00:00,162
1011,false,10,62,true,false,false,true,16,Apply for Viewing Appointment,Real Estate Agent 2,2015-01-05T00:00:44+00:00,163
1011,false,10,62,true,false,false,true,16,Set Appointment,Hotline,2015-01-05T22:13:42+00:00,164
1011,false,10,62,true,false,false,true,16,View The Property,Real Estate Agent 1,2015-01-06T20:26:37+00:00,165
1011,false,10,62,true,false,false,true,16,Hand In The Paperwork,Real Estate Agent 5,2015-01-07T18:40:56+00:00,166
1011,false,10,62,true,false,false,true,16,Check Paperwork,Lawyer 2,2015-01-08T08:34:17+00:00,167
1011,false,10,62,true,false,false,true,16,Screen Prospective Tenant,Real Estate Agent 1,2015-01-08T16:54:00+00:00,168
1011,false,10,62,true,false,false,true,16,Extensive Screening,Real Estate Agent 1,2015-01-09T15:07:40+00:00,169
1011,false,10,62,true,false,false,true,16,Sign Contract,Real Estate Agent 1,2015-01-10T13:20:26+00:00,170
1011,false,10,62,true,false,false,true,16,Move In,Landlord 1,2015-01-11T11:33:51+00:00,171
1011,false,10,62,true,false,false,true,16,Pay Rent,Tenant,2015-01-12T09:47:14+00:00,172
1011,false,10,62,true,false,false,true,16,Pay Rent,Tenant,2015-01-13T08:00:53+00:00,173
1011,false,10,62,true,false,false,true,16,Tenant Cancels Appartment,Tenant,2015-01-14T06:14:45+00:00,174
1012,true,5,44,true,true,false,true,17,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:01:09+00:00,175
1012,true,5,44,true,true,false,true,17,Set Appointment,Real Estate Agent 5,2015-01-05T22:14:01+00:00,176
1012,true,5,44,true,true,false,true,17,View The Property,Real Estate Agent 1,2015-01-06T20:28:33+00:00,177
1012,true,5,44,true,true,false,true,17,Hand In The Paperwork,Real Estate Agent 5,2015-01-07T18:42:16+00:00,178
1012,true,5,44,true,true,false,true,17,Check Paperwork,Lawyer 3,2015-01-08T08:35:04+00:00,179
1012,true,5,44,true,true,false,true,17,Screen Prospective Tenant,Real Estate Agent 1,2015-01-08T16:54:40+00:00,180
1012,true,5,44,true,true,false,true,17,Reject Prospective Tenant,Real Estate Agent 2,2015-01-09T15:08:15+00:00,181
1013,true,8,47,true,true,false,true,18,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:00:35+00:00,182
1013,true,8,47,true,true,false,true,18,Set Appointment,Real Estate Agent 2,2015-01-05T22:14:17+00:00,183
1013,true,8,47,true,true,false,true,18,View The Property,Real Estate Agent 3,2015-01-06T20:26:27+00:00,184
1013,true,8,47,true,true,false,true,18,Hand In The Paperwork,Real Estate Agent 2,2015-01-07T18:40:08+00:00,185
1013,true,8,47,true,true,false,true,18,Check Paperwork,Lawyer 3,2015-01-08T08:34:11+00:00,186
1013,true,8,47,true,true,false,true,18,Screen Prospective Tenant,Real Estate Agent 3,2015-01-08T16:55:09+00:00,187
1013,true,8,47,true,true,false,true,18,Reject Prospective Tenant,Real Estate Agent 3,2015-01-09T15:08:08+00:00,188
1014,false,7,53,false,false,false,true,19,Apply for Viewing Appointment,Hotline,2015-01-05T00:00:09+00:00,189
1014,false,7,53,false,false,false,true,19,Set Appointment,Hotline,2015-01-05T22:15:35+00:00,190
1014,false,7,53,false,false,false,true,19,View The Property,Real Estate Agent 2,2015-01-06T20:27:33+00:00,191
1014,false,7,53,false,false,false,true,19,Hand In The Paperwork,Real Estate Agent 2,2015-01-07T18:41:25+00:00,192
1014,false,7,53,false,false,false,true,19,Check Paperwork,Lawyer 2,2015-01-08T08:35:32+00:00,193
1014,false,7,53,false,false,false,true,19,Screen Prospective Tenant,Real Estate Agent 2,2015-01-08T16:55:30+00:00,194
1014,false,7,53,false,false,false,true,19,Reject Prospective Tenant,Real Estate Agent 2,2015-01-09T15:08:07+00:00,195
1015,false,7,58,false,false,false,true,20,Apply for Viewing Appointment,Real Estate Agent 2,2015-01-05T00:01:41+00:00,196
1015,false,7,58,false,false,false,true,20,Set Appointment,Real Estate Agent 2,2015-01-05T22:14:33+00:00,197
1015,false,7,58,false,false,false,true,20,View The Property,Real Estate Agent 2,2015-01-06T20:28:47+00:00,198
1015,false,7,58,false,false,false,true,20,Hand In The Paperwork,Real Estate Agent 5,2015-01-07T18:42:08+00:00,199
1015,false,7,58,false,false,false,true,20,Check Paperwork,Lawyer 3,2015-01-08T08:36:04+00:00,200
1015,false,7,58,false,false,false,true,20,Screen Prospective Tenant,Real Estate Agent 1,2015-01-08T16:56:05+00:00,201
1015,false,7,58,false,false,false,true,20,Reject Prospective Tenant,Real Estate Agent 5,2015-01-09T15:10:38+00:00,202
1016,false,1,63,true,false,true,true,21,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:00:09+00:00,203
1016,false,1,63,true,false,true,true,21,Set Appointment,Hotline,2015-01-06T01:01:14+00:00,204
1016,false,1,63,true,false,true,true,21,View The Property,Real Estate Agent 2,2015-01-07T02:01:56+00:00,205
1016,false,1,63,true,false,true,true,21,Hand In The Paperwork,Real Estate Agent 5,2015-01-08T03:01:23+00:00,206
1016,false,1,63,true,false,true,true,21,Check Paperwork,Lawyer 3,2015-01-08T08:34:47+00:00,207
1016,false,1,63,true,false,true,true,21,Screen Prospective Tenant,Real Estate Agent 1,2015-01-09T04:00:51+00:00,208
1016,false,1,63,true,false,true,true,21,Reject Prospective Tenant,Real Estate Agent 1,2015-01-10T04:59:32+00:00,209
1017,true,11,45,false,false,false,false,22,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:02:18+00:00,210
1017,true,11,45,false,false,false,false,22,Set Appointment,Real Estate Agent 2,2015-01-05T22:15:30+00:00,211
1017,true,11,45,false,false,false,false,22,View The Property,Real Estate Agent 4,2015-01-06T20:29:49+00:00,212
1017,true,11,45,false,false,false,false,22,Hand In The Paperwork,Real Estate Agent 1,2015-01-07T18:45:12+00:00,213
1017,true,11,45,false,false,false,false,22,Check Paperwork,Lawyer 3,2015-01-08T08:38:53+00:00,214
1017,true,11,45,false,false,false,false,22,Screen Prospective Tenant,Real Estate Agent 2,2015-01-08T16:58:43+00:00,215
1017,true,11,45,false,false,false,false,22,Extensive Screening,Real Estate Agent 1,2015-01-09T15:10:49+00:00,216
1017,true,11,45,false,false,false,false,22,Sign Contract,Real Estate Agent 1,2015-01-10T13:25:08+00:00,217
1017,true,11,45,false,false,false,false,22,Move In,Landlord 5,2015-01-11T11:38:43+00:00,218
1017,true,11,45,false,false,false,false,22,Pay Rent,Tenant,2015-01-12T09:52:14+00:00,219
1017,true,11,45,false,false,false,false,22,Pay Rent,Tenant,2015-01-13T08:06:47+00:00,220
1017,true,11,45,false,false,false,false,22,Tenant Cancels Appartment,Tenant,2015-01-14T06:19:18+00:00,221
1018,false,1,73,true,false,true,false,23,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:00:44+00:00,222
1018,false,1,73,true,false,true,false,23,Set Appointment,Real Estate Agent 1,2015-01-06T01:01:35+00:00,223
1018,false,1,73,true,false,true,false,23,View The Property,Real Estate Agent 1,2015-01-07T02:01:59+00:00,224
1018,false,1,73,true,false,true,false,23,Hand In The Paperwork,Real Estate Agent 4,2015-01-08T03:02:25+00:00,225
1018,false,1,73,true,false,true,false,23,Check Paperwork,Lawyer 1,2015-01-08T08:36:03+00:00,226
1018,false,1,73,true,false,true,false,23,Screen Prospective Tenant,Real Estate Agent 2,2015-01-09T04:03:00+00:00,227
1018,false,1,73,true,false,true,false,23,Reject Prospective Tenant,Real Estate Agent 5,2015-01-10T05:02:46+00:00,228
1019,false,5,54,false,true,false,true,24,Apply for Viewing Appointment,Real Estate Agent 2,2015-01-05T00:00:48+00:00,229
1019,false,5,54,false,true,false,true,24,Set Appointment,Real Estate Agent 5,2015-01-05T22:15:00+00:00,230
1019,false,5,54,false,true,false,true,24,View The Property,Real Estate Agent 1,2015-01-06T20:28:25+00:00,231
1019,false,5,54,false,true,false,true,24,Hand In The Paperwork,Real Estate Agent 2,2015-01-07T18:41:41+00:00,232
1019,false,5,54,false,true,false,true,24,Check Paperwork,Lawyer 3,2015-01-08T08:35:28+00:00,233
1019,false,5,54,false,true,false,true,24,Screen Prospective Tenant,Real Estate Agent 4,2015-01-08T16:54:24+00:00,234
1019,false,5,54,false,true,false,true,24,Sign Contract,Real Estate Agent 5,2015-01-09T15:07:45+00:00,235
1019,false,5,54,false,true,false,true,24,Move In,Landlord 5,2015-01-10T13:22:34+00:00,236
1019,false,5,54,false,true,false,true,24,Pay Rent,Tenant,2015-01-11T11:34:17+00:00,237
1019,false,5,54,false,true,false,true,24,Pay Rent,Tenant,2015-01-12T09:46:59+00:00,238
1019,false,5,54,false,true,false,true,24,Pay Rent,Tenant,2015-01-13T08:00:22+00:00,239
1019,false,5,54,false,true,false,true,24,Pay Rent,Tenant,2015-01-14T06:13:11+00:00,240
1019,false,5,54,false,true,false,true,24,Pay Rent,Tenant,2015-01-15T04:26:43+00:00,241
1019,false,5,54,false,true,false,true,24,Pay Rent,Tenant,2015-01-16T02:39:30+00:00,242
1019,false,5,54,false,true,false,true,24,Pay Rent,Tenant,2015-01-17T00:51:07+00:00,243
1019,false,5,54,false,true,false,true,24,Pay Rent,Tenant,2015-01-17T23:03:15+00:00,244
1019,false,5,54,false,true,false,true,24,Pay Rent,Tenant,2015-01-18T21:16:41+00:00,245
1019,false,5,54,false,true,false,true,24,Pay Rent,Tenant,2015-01-19T19:30:01+00:00,246
1019,false,5,54,false,true,false,true,24,Pay Rent,Tenant,2015-01-20T17:43:25+00:00,247
1019,false,5,54,false,true,false,true,24,Pay Rent,Tenant,2015-01-21T15:57:10+00:00,248
1019,false,5,54,false,true,false,true,24,Pay Rent,Tenant,2015-01-22T14:10:35+00:00,249
1019,false,5,54,false,true,false,true,24,Pay Rent,Tenant,2015-01-23T12:22:50+00:00,250
1019,false,5,54,false,true,false,true,24,Pay Rent,Tenant,2015-01-24T10:36:47+00:00,251
