concept:name,german speaking,yearsOfEducation,age,gender,citizen,protected,married,@@case_index,activity,resource,time,@@index
10000,true,13,63,true,true,true,false,4,Set Appointment,Real Estate Agent 2,2015-01-06T01:03:41+00:00,43
10000,true,13,63,true,true,true,false,4,View The Property,Real Estate Agent 5,2015-01-07T02:04:08+00:00,44
10000,true,13,63,true,true,true,false,4,Hand In The Paperwork,Real Estate Agent 2,2015-01-08T03:04:53+00:00,45
10000,true,13,63,true,true,true,false,4,Check Paperwork,Lawyer 3,2015-01-08T08:38:52+00:00,46
10000,true,13,63,true,true,true,false,4,Screen Prospective Tenant,Real Estate Agent 1,2015-01-09T04:05:45+00:00,47
10000,true,13,63,true,true,true,false,4,Extensive Screening,Real Estate Agent 5,2015-01-10T05:06:30+00:00,48
10000,true,13,63,true,true,true,false,4,Reject Prospective Tenant,Real Estate Agent 4,2015-01-11T06:06:44+00:00,49
1001,false,6,35,true,false,false,true,5,Apply for Viewing Appointment,Real Estate Agent 3,2015-01-05T00:00:59+00:00,50
1001,false,6,35,true,false,false,true,5,Set Appointment,Real Estate Agent 2,2015-01-05T22:14:43+00:00,51
1001,false,6,35,true,false,false,true,5,View The Property,Real Estate Agent 2,2015-01-06T20:27:01+00:00,52
1001,false,6,35,true,false,false,true,5,Hand In The Paperwork,Real Estate Agent 2,2015-01-07T18:40:56+00:00,53
1001,false,6,35,true,false,false,true,5,Check Paperwork,Lawyer 2,2015-01-08T08:35:30+00:00,54
1001,false,6,35,true,false,false,true,5,Screen Prospective Tenant,Real Estate Agent 1,2015-01-08T16:54:43+00:00,55
1001,false,6,35,true,false,false,true,5,Reject Prospective Tenant,Real Estate Agent 5,2015-01-09T15:08:30+00:00,56
1002,false,9,42,false,true,true,true,6,Apply for Viewing Appointment,Hotline,2015-01-05T00:00:04+00:00,57
1002,false,9,42,false,true,true,true,6,Reject Prospective Tenant,Real Estate Agent 2,2015-01-06T01:00:16+00:00,58
1003,true,12,44,false,true,true,false,7,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:01:37+00:00,59
1003,true,12,44,false,true,true,false,7,Set Appointment,Hotline,2015-01-06T01:01:20+00:00,60
1003,true,12,44,false,true,true,false,7,View The Property,Real Estate Agent 1,2015-01-07T02:00:52+00:00,61
1003,true,12,44,false,true,true,false,7,Hand In The Paperwork,Real Estate Agent 5,2015-01-08T03:00:23+00:00,62
1003,true,12,44,false,true,true,false,7,Check Paperwork,Lawyer 1,2015-01-08T08:33:10+00:00,63
1003,true,12,44,false,true,true,false,7,Screen Prospective Tenant,Real Estate Agent 4,2015-01-09T04:00:38+00:00,64
1003,true,12,44,false,true,true,false,7,Extensive Screening,Real Estate Agent 5,2015-01-10T04:59:34+00:00,65
1003,true,12,44,false,true,true,false,7,Reject Prospective Tenant,Real Estate Agent 4,2015-01-11T05:58:13+00:00,66
1004,true,9,36,false,true,true,true,8,Apply for Viewing Appointment,Real Estate Agent 5,2015-01-05T00:01:01+00:00,67
1004,true,9,36,false,true,true,true,8,Set Appointment,Real Estate Agent 2,2015-01-06T01:00:24+00:00,68
1004,true,9,36,false,true,true,true,8,View The Property,Real Estate Agent 5,2015-01-07T02:00:33+00:00,69
1004,true,9,36,false,true,true,true,8,Hand In The Paperwork,Real Estate Agent 1,2015-01-08T03:01:23+00:00,70
1004,true,9,36,false,true,true,true,8,Check Paperwork,Lawyer 3,2015-01-08T08:35:29+00:00,71
1004,true,9,36,false,true,true,true,8,Screen Prospective Tenant,Real Estate Agent 1,2015-01-09T04:02:05+00:00,72
1004,true,9,36,false,true,true,true,8,Reject Prospective Tenant,Real Estate Agent 5,2015-01-10T05:01:54+00:00,73
1005,false,13,39,false,true,false,true,9,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:00:37+00:00,74
1005,false,13,39,false,true,false,true,9,Set Appointment,Real Estate Agent 1,2015-01-05T22:14:04+00:00,75
1005,false,13,39,false,true,false,true,9,View The Property,Real Estate Agent 2,2015-01-06T20:28:01+00:00,76
1005,false,13,39,false,true,false,true,9,Hand In The Paperwork,Real Estate Agent 1,2015-01-07T18:41:57+00:00,77
1005,false,13,39,false,true,false,true,9,Check Paperwork,Lawyer 3,2015-01-08T08:36:10+00:00,78
1005,false,13,39,false,true,false,true,9,Screen Prospective Tenant,Real Estate Agent 4,2015-01-08T16:55:46+00:00,79
1005,false,13,39,false,true,false,true,9,Reject Prospective Tenant,Real Estate Agent 1,2015-01-09T15:08:38+00:00,80
1006,false,7,53,true,true,false,true,10,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:00:34+00:00,81
1006,false,7,53,true,true,false,true,10,Set Appointment,Hotline,2015-01-05T22:14:54+00:00,82
1006,false,7,53,true,true,false,true,10,View The Property,Real Estate Agent 1,2015-01-06T20:28:20+00:00,83
1006,false,7,53,true,true,false,true,10,Hand In The Paperwork,Real Estate Agent 1,2015-01-07T18:42:16+00:00,84
1006,false,7,53,true,true,false,true,10,Check Paperwork,Lawyer 2,2015-01-08T08:35:49+00:00,85
1006,false,7,53,true,true,false,true,10,Screen Prospective Tenant,Real Estate Agent 4,2015-01-08T16:56:03+00:00,86
1006,false,7,53,true,true,false,true,10,Extensive Screening,Real Estate Agent 4,2015-01-09T15:09:25+00:00,87
1006,false,7,53,true,true,false,true,10,Sign Contract,Real Estate Agent 1,2015-01-10T13:23:34+00:00,88
1006,false,7,53,true,true,false,true,10,Move In,Landlord 4,2015-01-11T11:37:58+00:00,89
1006,false,7,53,true,true,false,true,10,Pay Rent,Tenant,2015-01-12T09:51:41+00:00,90
1006,false,7,53,true,true,false,true,10,Tenant Cancels Appartment,Tenant,2015-01-13T08:04:56+00:00,91
1007,false,17,52,false,false,true,false,11,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:03:11+00:00,92
1007,false,17,52,false,false,true,false,11,Reject Prospective Tenant,Real Estate Agent 5,2015-01-06T01:02:17+00:00,93
1008,true,10,36,true,true,false,false,12,Apply for Viewing Appointment,Hotline,2015-01-05T00:00:58+00:00,94
1008,true,10,36,true,true,false,false,12,Set Appointment,Real Estate Agent 1,2015-01-05T22:15:10+00:00,95
1008,true,10,36,true,true,false,false,12,View The Property,Real Estate Agent 5,2015-01-06T20:28:34+00:00,96
1008,true,10,36,true,true,false,false,12,Hand In The Paperwork,Real Estate Agent 1,2015-01-07T18:42:49+00:00,97
1008,true,10,36,true,true,false,false,12,Check Paperwork,Lawyer 3,2015-01-08T08:35:24+00:00,98
1008,true,10,36,true,true,false,false,12,Screen Prospective Tenant,Real Estate Agent 2,2015-01-08T16:55:31+00:00,99
1008,true,10,36,true,true,false,false,12,Reject Prospective Tenant,Real Estate Agent 5,2015-01-09T15:08:48+00:00,100
1009,true,7,58,true,false,false,true,13,Apply for Viewing Appointment,Real Estate Agent 2,2015-01-05T00:00:24+00:00,101
1009,true,7,58,true,false,false,true,13,Set Appointment,Hotline,2015-01-05T22:13:25+00:00,102
1009,true,7,58,true,false,false,true,13,View The Property,Real Estate Agent 3,2015-01-06T20:27:20+00:00,103
1009,true,7,58,true,false,false,true,13,Hand In The Paperwork,Real Estate Agent 2,2015-01-07T18:39:04+00:00,104
1009,true,7,58,true,false,false,true,13,Check Paperwork,Lawyer 1,2015-01-08T08:32:25+00:00,105
1009,true,7,58,true,false,false,true,13,Screen Prospective Tenant,Real Estate Agent 1,2015-01-08T16:52:13+00:00,106
1009,true,7,58,true,false,false,true,13,Extensive Screening,Real Estate Agent 1,2015-01-09T15:05:23+00:00,107
1009,true,7,58,true,false,false,true,13,Reject Prospective Tenant,Real Estate Agent 2,2015-01-10T13:15:55+00:00,108
101,false,10,44,true,true,false,false,14,Apply for Viewing Appointment,Hotline,2015-01-05T00:01:11+00:00,109
101,false,10,44,true,true,false,false,14,Set Appointment,Real Estate Agent 1,2015-01-05T22:13:33+00:00,110
101,false,10,44,true,true,false,false,14,View The Property,Real Estate Agent 5,2015-01-06T20:26:01+00:00,111
101,false,10,44,true,true,false,false,14,Hand In The Paperwork,Real Estate Agent 2,2015-01-07T18:40:27+00:00,112
101,false,10,44,true,true,false,false,14,Check Paperwork,Lawyer 1,2015-01-08T08:32:28+00:00,113
101,false,10,44,true,true,false,false,14,Screen Prospective Tenant,Real Estate Agent 1,2015-01-08T16:53:07+00:00,114
101,false,10,44,true,true,false,false,14,Sign Contract,Real Estate Agent 2,2015-01-09T15:06:05+00:00,115
101,false,10,44,true,true,false,false,14,Move In,Landlord 5,2015-01-10T13:19:41+00:00,116
101,false,10,44,true,true,false,false,14,Pay Rent,Tenant,2015-01-11T11:32:49+00:00,117
101,false,10,44,true,true,false,false,14,Pay Rent,Tenant,2015-01-12T09:44:59+00:00,118
101,false,10,44,true,true,false,false,14,Tenant Cancels Appartment,Tenant,2015-01-13T07:58:33+00:00,119
1010,true,2,55,true,true,false,false,15,Apply for Viewing Appointment,Hotline,2015-01-05T00:01:27+00:00,120
1010,true,2,55,true,true,false,false,15,Set Appointment,Real Estate Agent 4,2015-01-05T22:15:54+00:00,121
1010,true,2,55,true,true,false,false,15,View The Property,Real Estate Agent 3,2015-01-06T20:28:20+00:00,122
1010,true,2,55,true,true,false,false,15,Reject Prospective Tenant,Real Estate Agent 1,2015-01-07T18:41:13+00:00,123
1011,false,10,62,true,false,false,true,16,Apply for Viewing Appointment,Real Estate Agent 2,2015-01-05T00:00:44+00:00,124
1011,false,10,62,true,false,false,true,16,Set Appointment,Real Estate Agent 5,2015-01-05T22:13:42+00:00,125
1011,false,10,62,true,false,false,true,16,View The Property,Real Estate Agent 2,2015-01-06T20:27:09+00:00,126
1011,false,10,62,true,false,false,true,16,Hand In The Paperwork,Real Estate Agent 4,2015-01-07T18:39:06+00:00,127
1011,false,10,62,true,false,false,true,16,Check Paperwork,Lawyer 1,2015-01-08T08:33:14+00:00,128
1011,false,10,62,true,false,false,true,16,Screen Prospective Tenant,Real Estate Agent 2,2015-01-08T16:53:21+00:00,129
1011,false,10,62,true,false,false,true,16,Reject Prospective Tenant,Real Estate Agent 3,2015-01-09T15:06:01+00:00,130
1012,true,5,44,true,false,false,true,17,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:01:09+00:00,131
1012,true,5,44,true,false,false,true,17,Set Appointment,Real Estate Agent 5,2015-01-05T22:14:01+00:00,132
1012,true,5,44,true,false,false,true,17,View The Property,Real Estate Agent 2,2015-01-06T20:27:20+00:00,133
1012,true,5,44,true,false,false,true,17,Hand In The Paperwork,Real Estate Agent 2,2015-01-07T18:39:45+00:00,134
1012,true,5,44,true,false,false,true,17,Check Paperwork,Lawyer 1,2015-01-08T08:32:50+00:00,135
1012,true,5,44,true,false,false,true,17,Screen Prospective Tenant,Real Estate Agent 4,2015-01-08T16:52:57+00:00,136
1012,true,5,44,true,false,false,true,17,Reject Prospective Tenant,Real Estate Agent 1,2015-01-09T15:06:18+00:00,137
1013,false,8,47,true,true,false,true,18,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:00:35+00:00,138
1013,false,8,47,true,true,false,true,18,Set Appointment,Hotline,2015-01-05T22:14:17+00:00,139
1013,false,8,47,true,true,false,true,18,View The Property,Real Estate Agent 1,2015-01-06T20:27:17+00:00,140
1013,false,8,47,true,true,false,true,18,Reject Prospective Tenant,Real Estate Agent 2,2015-01-07T18:40:08+00:00,141
1014,false,7,53,true,false,false,true,19,Apply for Viewing Appointment,Hotline,2015-01-05T00:00:09+00:00,142
1014,false,7,53,true,false,false,true,19,Set Appointment,Real Estate Agent 2,2015-01-05T22:15:35+00:00,143
1014,false,7,53,true,false,false,true,19,View The Property,Real Estate Agent 2,2015-01-06T20:29:18+00:00,144
1014,false,7,53,true,false,false,true,19,Hand In The Paperwork,Real Estate Agent 4,2015-01-07T18:42:59+00:00,145
1014,false,7,53,true,false,false,true,19,Check Paperwork,Lawyer 2,2015-01-08T08:36:53+00:00,146
1014,false,7,53,true,false,false,true,19,Screen Prospective Tenant,Real Estate Agent 2,2015-01-08T16:56:07+00:00,147
1014,false,7,53,true,false,false,true,19,Sign Contract,Real Estate Agent 1,2015-01-09T15:09:17+00:00,148
1014,false,7,53,true,false,false,true,19,Move In,Landlord 5,2015-01-10T13:22:06+00:00,149
1014,false,7,53,true,false,false,true,19,Pay Rent,Tenant,2015-01-11T11:35:09+00:00,150
1014,false,7,53,true,false,false,true,19,Pay Rent,Tenant,2015-01-12T09:48:53+00:00,151
1014,false,7,53,true,false,false,true,19,Pay Rent,Tenant,2015-01-13T08:02:40+00:00,152
1014,false,7,53,true,false,false,true,19,Pay Rent,Tenant,2015-01-14T06:16:48+00:00,153
1014,false,7,53,true,false,false,true,19,Pay Rent,Tenant,2015-01-15T04:29:57+00:00,154
1014,false,7,53,true,false,false,true,19,Pay Rent,Tenant,2015-01-16T02:43:26+00:00,155
1014,false,7,53,true,false,false,true,19,Pay Rent,Tenant,2015-01-17T00:57:12+00:00,156
1014,false,7,53,true,false,false,true,19,Pay Rent,Tenant,2015-01-17T23:10:45+00:00,157
1014,false,7,53,true,false,false,true,19,Pay Rent,Tenant,2015-01-18T21:25:12+00:00,158
1014,false,7,53,true,false,false,true,19,Pay Rent,Tenant,2015-01-19T19:37:46+00:00,159
1014,false,7,53,true,false,false,true,19,Pay Rent,Tenant,2015-01-20T17:50:19+00:00,160
1014,false,7,53,true,false,false,true,19,Pay Rent,Tenant,2015-01-21T16:03:32+00:00,161
1014,false,7,53,true,false,false,true,19,Pay Rent,Tenant,2015-01-22T14:16:04+00:00,162
1014,false,7,53,true,false,false,true,19,Tenant Cancels Appartment,Tenant,2015-01-23T12:28:56+00:00,163
1015,false,7,58,false,false,true,true,20,Apply for Viewing Appointment,Real Estate Agent 2,2015-01-05T00:01:41+00:00,164
1015,false,7,58,false,false,true,true,20,Set Appointment,Real Estate Agent 2,2015-01-06T01:01:17+00:00,165
1015,false,7,58,false,false,true,true,20,View The Property,Real Estate Agent 2,2015-01-07T02:00:18+00:00,166
1015,false,7,58,false,false,true,true,20,Hand In The Paperwork,Real Estate Agent 1,2015-01-08T03:00:35+00:00,167
1015,false,7,58,false,false,true,true,20,Check Paperwork,Lawyer 2,2015-01-08T08:34:15+00:00,168
1015,false,7,58,false,false,true,true,20,Screen Prospective Tenant,Real Estate Agent 1,2015-01-09T04:01:01+00:00,169
1015,false,7,58,false,false,true,true,20,Extensive Screening,Real Estate Agent 4,2015-01-10T05:00:19+00:00,170
1015,false,7,58,false,false,true,true,20,Reject Prospective Tenant,Real Estate Agent 1,2015-01-11T06:00:46+00:00,171
1016,false,8,43,false,false,true,true,21,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:00:09+00:00,172
1016,false,8,43,false,false,true,true,21,Reject Prospective Tenant,Real Estate Agent 4,2015-01-06T01:01:14+00:00,173
1017,true,11,45,true,false,false,false,22,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:02:18+00:00,174
1017,true,11,45,true,false,false,false,22,Set Appointment,Real Estate Agent 1,2015-01-05T22:15:30+00:00,175
1017,true,11,45,true,false,false,false,22,View The Property,Real Estate Agent 1,2015-01-06T20:28:02+00:00,176
1017,true,11,45,true,false,false,false,22,Hand In The Paperwork,Real Estate Agent 5,2015-01-07T18:39:52+00:00,177
1017,true,11,45,true,false,false,false,22,Check Paperwork,Lawyer 1,2015-01-08T08:32:55+00:00,178
1017,true,11,45,true,false,false,false,22,Screen Prospective Tenant,Real Estate Agent 5,2015-01-08T16:52:25+00:00,179
1017,true,11,45,true,false,false,false,22,Sign Contract,Real Estate Agent 1,2015-01-09T15:05:20+00:00,180
1017,true,11,45,true,false,false,false,22,Move In,Landlord 1,2015-01-10T13:18:03+00:00,181
1017,true,11,45,true,false,false,false,22,Pay Rent,Tenant,2015-01-11T11:31:03+00:00,182
1017,true,11,45,true,false,false,false,22,Miss Rent Payment,Tenant,2015-01-12T09:44:49+00:00,183
1017,true,11,45,true,false,false,false,22,Issue Warning,Real Estate Agent 3,2015-01-13T07:58:18+00:00,184
1017,true,11,45,true,false,false,false,22,Accept Late Payment,Real Estate Agent 2,2015-01-14T06:11:05+00:00,185
1017,true,11,45,true,false,false,false,22,Pay Rent,Tenant,2015-01-15T04:25:35+00:00,186
1017,true,11,45,true,false,false,false,22,Pay Rent,Tenant,2015-01-16T02:39:51+00:00,187
1017,true,11,45,true,false,false,false,22,Pay Rent,Tenant,2015-01-17T00:53:41+00:00,188
1017,true,11,45,true,false,false,false,22,Pay Rent,Tenant,2015-01-17T23:06:46+00:00,189
1017,true,11,45,true,false,false,false,22,Pay Rent,Tenant,2015-01-18T21:19:51+00:00,190
1017,true,11,45,true,false,false,false,22,Pay Rent,Tenant,2015-01-19T19:33:01+00:00,191
1017,true,11,45,true,false,false,false,22,Pay Rent,Tenant,2015-01-20T17:45:50+00:00,192
1017,true,11,45,true,false,false,false,22,Pay Rent,Tenant,2015-01-21T15:58:26+00:00,193
1017,true,11,45,true,false,false,false,22,Pay Rent,Tenant,2015-01-22T14:11:52+00:00,194
1017,true,11,45,true,false,false,false,22,Pay Rent,Tenant,2015-01-23T12:25:46+00:00,195
1017,true,11,45,true,false,false,false,22,Tenant Cancels Appartment,Tenant,2015-01-24T10:39:43+00:00,196
1018,true,8,53,false,true,true,false,23,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:00:44+00:00,197
1018,true,8,53,false,true,true,false,23,Set Appointment,Real Estate Agent 4,2015-01-06T01:01:35+00:00,198
1018,true,8,53,false,true,true,false,23,View The Property,Real Estate Agent 1,2015-01-07T02:02:08+00:00,199
1018,true,8,53,false,true,true,false,23,Reject Prospective Tenant,Real Estate Agent 5,2015-01-08T03:02:31+00:00,200
1019,false,5,54,false,true,false,true,24,Apply for Viewing Appointment,Real Estate Agent 2,2015-01-05T00:00:48+00:00,201
1019,false,5,54,false,true,false,true,24,Set Appointment,Real Estate Agent 5,2015-01-05T22:15:00+00:00,202
1019,false,5,54,false,true,false,true,24,View The Property,Real Estate Agent 4,2015-01-06T20:28:45+00:00,203
1019,false,5,54,false,true,false,true,24,Hand In The Paperwork,Real Estate Agent 2,2015-01-07T18:41:22+00:00,204
1019,false,5,54,false,true,false,true,24,Check Paperwork,Lawyer 2,2015-01-08T08:33:50+00:00,205
1019,false,5,54,false,true,false,true,24,Screen Prospective Tenant,Real Estate Agent 4,2015-01-08T16:53:26+00:00,206
1019,false,5,54,false,true,false,true,24,Extensive Screening,Real Estate Agent 3,2015-01-09T15:07:05+00:00,207
1019,false,5,54,false,true,false,true,24,Reject Prospective Tenant,Real Estate Agent 2,2015-01-10T13:20:35+00:00,208
102,true,13,39,false,true,true,false,25,Apply for Viewing Appointment,Hotline,2015-01-05T00:00:30+00:00,209
102,true,13,39,false,true,true,false,25,Set Appointment,Real Estate Agent 1,2015-01-06T01:01:33+00:00,210
102,true,13,39,false,true,true,false,25,View The Property,Real Estate Agent 5,2015-01-07T02:02:21+00:00,211
102,true,13,39,false,true,true,false,25,Reject Prospective Tenant,Real Estate Agent 2,2015-01-08T03:02:17+00:00,212
1020,true,12,57,false,true,true,false,26,Apply for Viewing Appointment,Hotline,2015-01-05T00:01:03+00:00,213
1020,true,12,57,false,true,true,false,26,Set Appointment,Real Estate Agent 2,2015-01-06T01:01:55+00:00,214
1020,true,12,57,false,true,true,false,26,View The Property,Real Estate Agent 4,2015-01-07T02:01:24+00:00,215
1020,true,12,57,false,true,true,false,26,Hand In The Paperwork,Real Estate Agent 2,2015-01-08T03:01:16+00:00,216
1020,true,12,57,false,true,true,false,26,Check Paperwork,Lawyer 2,2015-01-08T08:34:52+00:00,217
1020,true,12,57,false,true,true,false,26,Screen Prospective Tenant,Real Estate Agent 3,2015-01-09T04:02:22+00:00,218
1020,true,12,57,false,true,true,false,26,Reject Prospective Tenant,Real Estate Agent 2,2015-01-10T05:02:53+00:00,219
1021,true,7,52,true,false,false,true,27,Apply for Viewing Appointment,Real Estate Agent 5,2015-01-05T00:01:40+00:00,220
1021,true,7,52,true,false,false,true,27,Set Appointment,Real Estate Agent 1,2015-01-05T22:15:16+00:00,221
1021,true,7,52,true,false,false,true,27,View The Property,Real Estate Agent 2,2015-01-06T20:28:14+00:00,222
1021,true,7,52,true,false,false,true,27,Hand In The Paperwork,Real Estate Agent 5,2015-01-07T18:40:43+00:00,223
1021,true,7,52,true,false,false,true,27,Check Paperwork,Lawyer 3,2015-01-08T08:34:01+00:00,224
1021,true,7,52,true,false,false,true,27,Screen Prospective Tenant,Real Estate Agent 5,2015-01-08T16:54:28+00:00,225
1021,true,7,52,true,false,false,true,27,Extensive Screening,Real Estate Agent 5,2015-01-09T15:07:27+00:00,226
1021,true,7,52,true,false,false,true,27,Reject Prospective Tenant,Real Estate Agent 1,2015-01-10T13:21:32+00:00,227
1022,false,12,47,true,true,false,true,28,Apply for Viewing Appointment,Real Estate Agent 2,2015-01-05T00:01:25+00:00,228
1022,false,12,47,true,true,false,true,28,Set Appointment,Real Estate Agent 5,2015-01-05T22:15:55+00:00,229
1022,false,12,47,true,true,false,true,28,View The Property,Real Estate Agent 2,2015-01-06T20:28:18+00:00,230
1022,false,12,47,true,true,false,true,28,Hand In The Paperwork,Real Estate Agent 1,2015-01-07T18:41:04+00:00,231
1022,false,12,47,true,true,false,true,28,Check Paperwork,Lawyer 1,2015-01-08T08:34:45+00:00,232
1022,false,12,47,true,true,false,true,28,Screen Prospective Tenant,Real Estate Agent 3,2015-01-08T16:55:07+00:00,233
1022,false,12,47,true,true,false,true,28,Reject Prospective Tenant,Real Estate Agent 2,2015-01-09T15:07:43+00:00,234
1023,false,12,70,false,false,true,true,29,Apply for Viewing Appointment,Real Estate Agent 2,2015-01-05T00:00:59+00:00,235
1023,false,12,70,false,false,true,true,29,Set Appointment,Real Estate Agent 1,2015-01-06T01:01:01+00:00,236
1023,false,12,70,false,false,true,true,29,View The Property,Real Estate Agent 1,2015-01-07T02:01:16+00:00,237
1023,false,12,70,false,false,true,true,29,Reject Prospective Tenant,Real Estate Agent 2,2015-01-08T03:01:48+00:00,238
1024,false,7,39,true,false,false,false,30,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:00:26+00:00,239
1024,false,7,39,true,false,false,false,30,Set Appointment,Hotline,2015-01-05T22:13:03+00:00,240
1024,false,7,39,true,false,false,false,30,View The Property,Real Estate Agent 4,2015-01-06T20:24:38+00:00,241
1024,false,7,39,true,false,false,false,30,Reject Prospective Tenant,Real Estate Agent 2,2015-01-07T18:37:46+00:00,242
1025,false,6,59,true,true,false,true,31,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:01:10+00:00,243
1025,false,6,59,true,true,false,true,31,Set Appointment,Real Estate Agent 2,2015-01-05T22:13:20+00:00,244
1025,false,6,59,true,true,false,true,31,View The Property,Real Estate Agent 1,2015-01-06T20:26:33+00:00,245
1025,false,6,59,true,true,false,true,31,Hand In The Paperwork,Real Estate Agent 2,2015-01-07T18:40:46+00:00,246
